index,text,happinness,sadness,Soledad,Ilusión,Ensoñación,Grandiosidad,Orgullo,Irritabilidad,Ansiedad,Ira,Inestabilidad,Idealización,Depresión,Desilusión,Aversión,Inseguridad,Impotencia,Vulnerabilidad,Temor,Obsesión,Compulsión,Prejuicio,Dramatización,valence,arousal,anger,fear,disgust,concreteness,imageability,context availability,valence_mean,valence_sd,arousal_mean,arousal_sd,happiness_mean,happiness_sd,anger_mean,anger_sd,sadness_mean,sadness_sd,fear_mean,fear_sd,disgust_mean,disgust_sd,concreteness_mean,concreteness_sd,imageability_mean,imageability_sd,cont_ava_mean,cont_ava_sd,max_arousal,min_arousal,max_valence,min_valence,arousal_span,valence_span,n_words,CorAro,CorVal,AbsCorAro,AbsCorVal,sigma_aro,sigma_val
151,"De Jesús en servicio, todo el día
pena la activa diligente Marta;
mas, absorta escuchándola, María
de sus divinos pies nunca se aparta.

Dice Marta al Señor: «¿Bien no sería
que entrambas el trabajo se reparta?»
Jesús responde: «En complacencia mía
mucho es tu afán, tu diligencia es harta:

tu respetuosa actividad me agrada;
pero cesa importuna de quejarte
de la que yace ante mis pies postrada:

Magdalena eligió la mejor parte,
la cual por nadie le será quitada,
y nada habrá que de su bien la aparte».

",1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.460000000000001,1.3188709677419357,5.183870967741935,1.696774193548387,2.4444288793103444,1.063154336607029,1.5318480603448275,0.7723958337654026,1.6508602729885056,0.728335016488582,1.5423518318965517,0.772973010411588,1.3534578544061302,0.6856243570095865,4.369090909090909,1.4649999999999999,4.476000000000001,1.6220000000000003,4.796,1.8539999999999999,6.95,3.28,8.15,2.25,3.6700000000000004,5.9,38,-0.1154,-0.0186,0.1154,0.0186,31.955526783132722,33.65770045621061
152,"«Ni a la Fortuna sus tesoros pido,
ni ya codicio el mando peligroso,
ni de la Gloria el resplandor hermoso
ni el aura vana y popular ruido.

Ni de insigne beldad, de gracias nido,
ser el feliz enamorado esposo:
sólo anhelo las playas del reposo
y el agua soñolienta del olvido».

Así dije, y eterna despedida
dar a dichas y pompas de este suelo
mi alma creyó, del desengaño herida:

mas ya sacudo de la tumba el hielo,
y ya me torna a alucinar la vida,
¡y amor, fausto y poder y gloria anhelo!

",2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4,2.0,1.0,1.0,1.0,1.0,2.0,2.0,5.48025,1.3488125,5.1078125000000005,1.7935625000000002,2.591974268547544,0.9919862285803951,1.5858620689655174,0.8030720117306143,1.7935560344827586,0.8647093787957787,1.8259685214211077,0.9274505964756439,1.3969064605628219,0.689685486367411,4.2863541666666665,1.6973863636363637,4.331428571428571,1.4878571428571428,4.866428571428571,1.7857142857142858,7.6,1.6,8.425,1.7999999999999998,6.0,6.625000000000001,50,-0.0848,0.0035,0.0848,0.0035,36.117688557794125,38.75121937597577
153,"Duélese Pigmalión, la vista fija
sin cesar en su amada efigie hermosa,
de que espíritu humano no la rija,
y a Venus que la anime pedir osa.

De una pasión tan nueva y tan prolija
dolida al fin, le concedió la Diosa
que muerte estatua, de sus manos hija,
a sus brazos descienda, viva esposa.

Así la imagen que mi mente crea,
única a quien adora el alma altiva
y que no hay perfección que no posea.

Divinidad permita compasiva
que, el ser dejando de implacable idea,
en humana mujer se encarne y viva.

",1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,1.0,1.0,1.0,3.0,3.0,3.0,6.0231756756756765,1.3300675675675677,5.189594594594595,1.829324324324324,2.6370347564313086,1.1038879883164467,1.4668021346469622,0.7944400343462705,1.5596421729611383,0.7782483381767035,1.6655548713738368,0.8760929273870646,1.4298320070733865,0.6975600416346992,3.9682352941176475,1.6052941176470588,3.805,1.6153846153846154,4.7530769230769225,1.9426923076923073,7.24,3.4,8.1775,1.825,3.8400000000000003,6.3525,50,0.023,-0.0888,0.023,0.0888,36.6959752944689,42.590283645481364
154,"Sobre el vasto universo adormecido
brilla en silencio la serena luna;
duerme la mar cual plácida laguna,
y suspenden las auras su gemido.

Todo calla en redor: ningún ruido
de la naturaleza, voz ninguna
de los dormidos hombre importuna,
en tanta paz, el solitario oído.

Y en la profunda misteriosa calma
de la tierra, del aire y océano,
el oído interior levanta el alma;

y poseída de ferviente anhelo,
oír espera algún rumor lejano
de la inefable música del cielo.

",1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.401689189189188,1.4358108108108107,4.935810810810811,1.7668243243243245,2.4374817774039808,1.0478859394872206,1.6201436781609195,0.778930621498284,1.7430908326324643,0.8238646003547471,1.6883031959629942,0.8471343660784212,1.2094277861069467,0.5177690538633235,4.261470588235294,1.6253125000000002,3.8259090909090903,1.766818181818182,4.9386363636363635,1.8340909090909094,7.65,2.28,8.45,2.75,5.370000000000001,5.699999999999999,47,0.023,-0.1849,0.023,0.1849,33.83821409184435,37.03211533980144
155,"En insaciable sed de amor y gloria,
ardió mi pecho en juventud florida;
luché y la noble palma apetecida
puso en mis sienes la inmortal victoria.

Negra fue en cambio del amor la historia;
que el alma triste de su dardo herida,
una esperanza y mil lloró perdida,
en vez del oro hallando vil escoria.

La nieve empieza a coronar mi frente,
y encendido por ti, de amor abrigo
dentro del corazón volcán rugiente.

Gloria y amor gozar quiero contigo;
mas si la pura fe tu labio miente,
amor y gloria, cual Satán, maldigo.

",1,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3,2.0,3.0,1.0,3.0,1.0,1.0,1.0,5.472565789473684,1.3701315789473683,5.330921052631578,1.8238815789473686,2.4659999999999997,1.0272248294992194,1.5791666666666666,0.7984146194335539,1.6985370370370374,0.7780394095302942,1.675259259259259,0.8165927584351755,1.4554597701149425,0.6711725743781555,4.212727272727273,1.6514285714285715,4.572333333333333,1.3126666666666666,5.372333333333333,1.7963333333333333,6.895,3.45,8.275,2.0,3.4449999999999994,6.275,53,-0.0323,-0.0193,0.0323,0.0193,38.80969107423686,39.84088032368561
156,"Tú velas en la Cruz, donde clavado
te deja y vergonzoso y dolorido,
más que el odio de un pueblo fementido,
la pesadumbre inmensa del pecado.

Tú velas en la Cruz, y descuidado
duerme a tus pies mi espíritu rendido
en brazos del silencio y del olvido,
de un sueño en otro sueño transportado.

No sabe si hallará cuando despierte
los dolores y halagos de la vida
o el juicio y resistencia de la muerte.

Si tú, Señor, le compadeces, cuida
de hacerle amar tu hora, la de verte,
si esperada quizás, siempre temida.

",1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.807428571428571,1.3090714285714287,5.254642857142857,1.773642857142857,2.120581518451301,0.9125551469452856,1.7496634906231094,0.862629416671433,2.083179824561404,0.9133429404759899,1.9547307924984874,0.9222087869240809,1.391529235382309,0.7432754877101866,4.292261904761904,1.6056250000000003,4.2628571428571425,0.992857142857143,4.6242857142857146,1.8471428571428572,7.4,3.33,8.665,1.84,4.07,6.824999999999999,42,-0.0615,0.3811,0.0615,0.3811,34.05397781988387,31.155697997545897
157,"Cuando en silencio duerme el bosque umbrío
y el astro virgen de la noche oscura
vierte su lumbre misteriosa y pura
sobre las ondas trémulas del río;

húmeda el ala tenue del rocío,
recorriendo la brisa la espesura,
vuelve a la flor la vida y la frescura
que el sol robóla del ardiente estío.

Tal vez un alma en juvenil aurora,
pálida flor que marchitó el verano,
triste las muertas esperanzas llora;

mas si acaricia a su dolor temprano
aura de amor, alegre se colora
y reverdece el corazón humano.

",3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,2.0,1.0,1.0,1.0,2.0,2.0,2.0,5.6240853658536585,1.3420121951219515,5.013170731707317,1.8518292682926836,2.511765006385696,0.9794716457935488,1.4677758620689656,0.7023974774041172,1.7646206896551724,0.7995765389144013,1.6646270753512136,0.7818578574067445,1.3039511494252873,0.646392287765479,4.42340909090909,1.6926190476190475,3.8633333333333337,1.5122222222222221,4.463888888888889,1.9949999999999999,7.45,3.2,8.37,2.0,4.25,6.369999999999999,54,0.2344,-0.0207,0.2344,0.0207,36.83913085841373,41.328418248586544
158,"«Vense mis hojas tristes, y apagado
su brillante matiz, desde que yerto
y angustiado Jesús dejó en el huerto
mi tronco en sangre y en sudor bañado.

Mas del santo rocío penetrado
a eterna vida en nuevo ser despierto
y cuando el campo palidece muerto
soy de verdor perenne coronado.

Fecundizada en el temprano brote
por lágrimas de un Dios la savia mía
unge al monarca y unge al sacerdote,

y dejóme del huerto la agonía
paz en mis ramos que la guerra acote,
luz en mis frutos que dilate el día.»

",1,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.360384615384616,1.2975641025641025,4.9197435897435895,1.7537179487179486,2.2883333333333336,1.026065227744333,1.5918650793650795,0.7768119365065944,1.835833333333333,0.7483971070912634,1.7038492063492061,0.7956037778277708,1.6309333333333333,0.8638696201030415,4.821176470588235,1.5410000000000001,5.200833333333333,1.3758333333333332,5.460833333333333,1.6308333333333334,7.75,2.28,8.45,2.05,5.470000000000001,6.3999999999999995,49,-0.0797,0.2515,0.0797,0.2515,34.43820512820513,37.52269230769232
159,"En tus quebrados senos, oh Cercena,
retoña el roble que robusta quilla
dio a las cántabras naves, y en Sevilla
plantó, hace siglos, la cristiana enseña.

¡Oh, si de nuevo en tu cerrada breña
hallaren presa el hacha y la cuchilla,
aún lograran los mares de Castilla
lucir hazañas que la mente sueña!

Sóbrale jugo a la silvestre rama;
fáltales sangre a los mortales pechos
que a esfuerzos nuevos y a grandezas guíe;

sangre que el hielo trueque en viva llama,
ociosas quejas en fecundos hechos,
y a la loca fortuna desafíe.

",1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4,3.0,1.0,1.0,1.0,3.0,3.0,2.0,5.543166666666667,1.3758333333333332,5.386666666666667,1.753944444444444,2.43768115942029,1.120540030513216,1.5119565217391304,0.7831998320813232,1.5311050724637683,0.7421778102180986,1.7065579710144927,0.8069622711559746,1.3663999999999998,0.6244129672407559,4.6409090909090915,1.5261363636363634,4.722222222222222,1.478611111111111,5.0680555555555555,1.987222222222222,7.0,3.5,8.015,2.715,3.5,5.300000000000001,55,0.3992,0.0352,0.3992,0.0352,39.948589183821966,41.109224247052445
160,"Súbito estalla el fiero galernazo,
las antes quietas aguas se embravecen,
y el mar y el viento y las tinieblas crecen,
y mengua el día, el corazón y el brazo.

Rota su lancha, del postrer pedazo
los náufragos en vano se guarecen,
cuando ya salvos de morir perecen,
sórbelos uno y otro maretazo.

Quédales Dios no más: su fe le implora;
y haciendo sacro altar de Peña Calva,
un sacerdote, al funeral testigo

las manos tiende al mar, y dice y llora:
del Dios el nombre, que persona y salva,
¡Mártires del trabajo, yo os bendigo!

",1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,4.0,4.0,2.0,4.0,3.0,1.0,2.0,5.153636363636363,1.4224242424242426,5.310909090909091,1.7903030303030303,2.1656049606775563,1.0286326451646683,1.5854945553539022,0.8400403447513777,1.826224289171204,0.8846818717050254,1.8048472474289174,0.9290998128855669,1.366486042692939,0.765769457698101,4.986785714285714,1.6449999999999998,5.244285714285714,1.51,5.101428571428571,1.9142857142857144,7.5,2.9749999999999996,7.55,2.55,4.525,5.0,48,0.0209,-0.0383,0.0209,0.0383,36.79505751933593,35.70544010221078
161,"La ponderosa torre fulminada
se yergue al cabo del sendero rudo,
y el firme estribo y hazañoso escudo
dentro de la sonora portalada;

brocal roto, capilla destejada,
altar sin santo, campanario mudo,
y el tronco de un ciprés negro y desnudo,
guardián de aquella ruina desolada.

¿Dónde están, oh solar, los que surgieron
del oscuro linaje y te fundaron
y ser y nombre y majestad te dieron?

Luz de breve crepúsculo pasaron,
como niebla montés se deshicieron,
como ruido en el aire se apagaron.

",1,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3,2.0,1.0,1.0,2.0,2.0,1.0,2.0,5.039939024390244,1.3136585365853657,5.061219512195122,1.6673170731707316,1.9732575757575754,1.024298339519363,1.5117424242424244,0.7401423825665561,1.63780303030303,0.7555588164726879,1.6146401515151516,0.8108041586809535,1.348288355822089,0.6923006678800745,4.772142857142858,1.477142857142857,4.946666666666667,1.58,4.6338888888888885,2.036666666666667,6.95,3.8,6.8,2.2225,3.1500000000000004,4.5775,51,-0.1333,0.011,0.1333,0.011,36.14433690748602,35.99236382690301
162,"Roto, descalzo, dócil a la suerte,
cuerpo cenceño y ágil, tez morena,
a la espalda el morral, camina y llena
el certero fusil su mano fuerte.

Sin pan, sin techo, en su mirar se advierte
vívida luz que el ánimo serena,
la limpia claridad de un alma buena
y el augusto reflejo de la muerte.

No hay su duro pie risco vedado;
sueño no ha menester, treguas no quiere;
donde le llevan va; jamás cansado

ni el bien le asombra ni el desdén le hiere:
sumiso, valeroso, resignado
obedece, pela, triunfa y muere.

",1,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4.0,3.0,1.0,2.0,1.0,1.0,1.0,5.627441860465116,1.3349418604651162,4.941511627906977,1.7830232558139538,2.493042920029347,1.015455083923246,1.5511284710642743,0.7201113205147276,1.6590343827119325,0.7447810234455429,1.5721708463949846,0.735777060363556,1.423457283897236,0.6688407878910579,4.3055208333333335,1.569318181818182,3.808076923076923,1.441153846153846,4.6534615384615385,1.893846153846154,7.5,2.74,8.190000000000001,1.95,4.76,6.240000000000001,55,0.1375,-0.1682,0.1375,0.1682,36.64723105884935,41.734225811800194
163,"Medir mi pobre espíritu no sabe
la vasta inmensidad del cristal frío,
ni en el menguado pensamiento mío
¡oh mar! la suma de tus leyes cabe.

Ciencia no alcanzo que en mi mente grabe
de pueblos, nautas en tu azul bravío,
el nombre, historia, lengua y poderío,
su henchida vela y carenada trabe.

Ansia de contemplarte no vencida,
en lid sañuda o reposo inerte,
tráeme a tu ribera entristecida;

y halagan mi ilusión sin comprenderte
tus hondas voces, aye de la vida,
tu augusta paz, silencio de la muerte.

",2,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2.0,1.0,1.0,1.0,4.0,4.0,4.0,5.332999999999999,1.262285714285714,4.962571428571429,1.650142857142857,2.235112139052425,0.9838125996033155,1.5280417717970283,0.7800058256396462,1.7769105691056912,0.775502279225078,1.7516204093075414,0.8424165081007752,1.334425287356322,0.6760405251610185,4.1075,1.5964285714285713,3.71375,1.46,4.70125,2.1175,7.21,1.6,8.45,2.025,5.609999999999999,6.424999999999999,52,-0.1779,-0.0348,0.1779,0.0348,35.78561148773373,38.456809904098904
164,"Con ruda saña el padecer se encona
en el doliente pecho que fallece,
y mi lozana juventud parece,
marchita y deshojada su corona.

En vano altivo el corazón blasona
de ilusorio valor, su angustia crece
y el porvenir incierto se oscurece
y la esperanza amiga me abandona.

Si el alma mía decretaba el cielo
que en prematura ancianidad perdiera
su ardiente fuego y generoso brío,

que como planta de infecundo suelo
su triste amor sin florecer muriera,
¡por qué me hiciste amar, por qué, Dios mío!

",1,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,4.808947368421053,1.3180263157894736,5.324605263157895,1.7755263157894736,2.246607142857143,0.8871986978418033,1.7970238095238094,0.9585637468707338,2.1063690476190478,0.9396274463127087,2.037301587301587,0.9861745173095936,1.3832738095238095,0.7248018199112359,4.338636363636363,1.701590909090909,3.8527777777777774,1.5666666666666667,4.832777777777778,1.7516666666666667,7.45,3.03,8.665,1.56,4.42,7.104999999999999,48,-0.2858,0.3544,0.2858,0.3544,36.8899473841525,33.31736469211964
165,"Rústico altar que a un Dios desconocido
el religioso cántabro erigía;
sepulcro que los huesos escondía
del muerto capitán y no vencido.

Silla de excelso juez, cadalso erguido
donde la sangre criminal corría,
donde el bígaro ronco repetía,
llamando a guerra, su montés bramido,

rayendo el musgo que tus lomos viste,
en vano el arte codicioso indaga
señales que declaren lo que fuiste;

en ti la antorcha del saber se apaga,
yerto gigante de la cumbre triste,
envuelto en ondas de la niebla vaga.

",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2.0,1.0,1.0,2.0,4.0,3.0,4.0,4.795945945945945,1.355135135135135,5.276216216216216,1.6535135135135137,1.9286249999999998,0.9555254527391558,1.8287916666666664,0.9285834476086672,1.975541666666667,0.8763008281695297,1.9145416666666666,0.8995058424485493,1.6866666666666668,0.9265461611249585,5.187333333333333,1.4363333333333332,5.728,1.1055,5.002,1.8035,7.205,3.95,7.525,1.7,3.255,5.825,49,-0.2927,-0.0118,0.2927,0.0118,36.93351351351352,33.57162162162162
166,"Sobre la castidad don Lino Estrella
ayer tarde en San Pablo predicaba;
¡con qué elocuencia el vicio fustigaba!
¡qué discreta su plática y que bella!

Salí del templo, y al pensar en que ella
a las diez de la noche me esperaba,
juré por mi salud que si pecaba,
la última vez sin falta fuese aquella;

que si es locura la pasión sin tasa,
no procurar vencerla es desatino.
Repitiendo mil veces: «de hoy no pasa»,

antes de dar la diez tomé el camino,
y al entrar por la puerta de su casa,
a un hombre vi salir... ¡Era don Lino!

",3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3,2.0,2.0,1.0,2.0,1.0,1.0,1.0,5.348625,1.340625,5.130625,1.680875,2.2783749999999996,1.056758319409362,1.562875,0.7869565261500041,1.6217083333333335,0.7784264089191226,1.6346249999999998,0.7953292322864162,1.3138122605363987,0.6537476629417946,4.120833333333334,1.6283333333333332,3.3600000000000003,1.461666666666667,5.009444444444444,1.6738888888888888,7.24,3.625,7.994999999999999,2.41,3.615,5.584999999999999,48,0.1263,0.061,0.1263,0.061,35.546012698332284,37.05636100253234
167,"Cuanto a tu ingenio toda España deba,
contarán tus Medallas conocidas,
si antes la oscuridad desconocidas
juzgó, hasta que tu pluma las resuelva.

Nuevos aplausos a los doctos mueva
la edición de las luces escondidas,
a tus ansias debiendo esclarecidas
el lucimiento que su autor reprueba.

A cuál debamos más no fácilmente
se podrá discernir: aquél oculta
su propio nombre artificiosamente;

Tú, porque del retiro le resulta
mayor gloria, divulgas diligente
las sutilezas de su lima oculta.

",1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1.0,1.0,1.0,1.0,3.0,3.0,3.0,5.395857142857144,1.2098571428571425,5.237,1.5575714285714286,2.22800403852128,1.0346863527638237,1.5469043181112148,0.785760143074443,1.5234498291394845,0.7871391001424666,1.5959102205653928,0.8148751387139896,1.527787356321839,0.6700746013648752,4.407222222222222,1.721111111111111,5.575,0.9033333333333333,4.881666666666667,1.6983333333333335,7.21,2.95,7.65,3.4000000000000004,4.26,4.25,43,-0.1712,-0.1876,0.1712,0.1876,34.34130555176958,35.38300150020156
168,"El Monte excelso que la blanca Aurora
con trémulos cambiantes argentaba,
cuya sublime cumbre dibujaba
los dos collados donde Apolo mora;

fúnebre eclipse su esplendor desdora,
tanto que cuantas plantas albergaba
oscura densidad las emboscaba,
hurtando a Febo la porción que ignora;

pero en vano se oponen sombras frías
a empañar de su cima los verdores,
si han de brillar amenas lozanías;

y mal pueden ceder a los horrores,
pues a pesar del tiempo, y de los días
de sus cenizas nacerán las flores.

",3,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,1.0,1.0,1.0,3.0,3.0,2.0,5.069121621621622,1.2384459459459458,5.261283783783784,1.6017567567567568,2.205125,1.0102246398545502,1.594375,0.7792482244117649,1.7581041666666668,0.7869148600287239,1.7674166666666669,0.8132434136708531,1.5521568627450983,0.796450191590034,4.4671875,1.4706249999999998,5.187142857142858,1.312857142857143,4.727142857142858,2.0785714285714287,7.05,3.32,7.55,1.45,3.73,6.1,51,-0.0466,-0.1439,0.0466,0.1439,37.573081584145015,36.20076925638988
169,"Del fuego abrasador la llama ardiente,
no examina en Laurencio lo inflamado,
que el calor de las ascuas no ha quemado,
porque en su pecho, incendio mayor siente.

La actividad de Orencio no consiente,
que le refríe del cristal lo helado,
porque el hielo, en pavesas transformado,
confiesa el vencimiento claramente.

Laurencio se acredita de animoso
en las llamas, y Orencio en los cristales,
rayos brilla el amor afectuoso.

Que venzan elementos desiguales,
no es mucho, cuando en parto prodigioso,
la Paciencia les dio fuerzas iguales.

",3,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,2.0,1.0,1.0,1.0,3.0,2.0,2.0,5.529285714285714,1.3945535714285715,5.603750000000001,1.7057142857142857,2.382311827956989,1.075290533544836,1.6375537634408603,0.860200013332462,1.6263709677419353,0.802944770456121,1.8538709677419356,0.8455804262205291,1.3147222222222221,0.5965415907054671,4.280277777777778,1.505294117647059,4.35,1.4835,4.8950000000000005,1.9395,7.695,3.5,8.275,1.56,4.195,6.715,40,-0.4325,0.5305,0.4325,0.5305,35.44122687633711,34.97027338194775
170,"Peña fuerte es Raimundo en su apellido,
y rey del mundo el nombre le publica;
aquél su fortaleza santa explica,
y éste cuanto hay mortal muestra rendido.

El elemento más embravecido,
cuado el mato en las ondas su fe aplica,
el viento mansamente en él se implica,
hasta haberle en la playa conducido.

Triunfó del mar airado y de los vientos,
y cuando sus preceptos obedecen,
muestra el mundo menor sus movimientos.

En unos y otros los prodigios crecen,
pues penden de su voz dos elementos,
y lo hombres escuchan, y ensordecen.

",1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4,3.0,1.0,1.0,1.0,3.0,2.0,2.0,5.542972972972973,1.290945945945946,5.15027027027027,1.6351351351351353,2.335040948275862,1.0650425326061355,1.5291774425287357,0.7800984851223631,1.5422722701149425,0.7001527855469674,1.630292385057471,0.7865627999019011,1.4200099950024987,0.7029626497234994,4.193088235294118,1.6394117647058821,4.029,1.739,4.488999999999999,2.0409999999999995,7.24,3.84,8.35,2.05,3.4000000000000004,6.3,46,-0.131,0.1741,0.131,0.1741,34.93083247525273,37.5942717902476
171,"El Ebro en su corriente cristalina,
célebre Alcino, tus discretas sales,
pues, con tus agudezas, sus caudales,
no envidiarán la fuente Cabalina.

Tu voz resuene dulce, peregrina,
en los climas remotos Boreales,
porque de tu elocuencia los raudales
al mayor Lauro, Febo los destina.

El Clarín resonante de la fama
aplauda sus cadencias ingeniosas,
cuando el sonoro Pindo las aclama.

Y exentas de las sombras envidiosas,
de Daphne las corone inmortal Rama,
para que brillen siempre victoriosas.

",2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,1.0,1.0,1.0,3.0,3.0,3.0,5.9205303030303025,1.2838636363636364,5.2256060606060615,1.6581060606060607,2.588660130718954,1.1234417155157066,1.411467864923747,0.710602898697791,1.417110566448802,0.7167415177722286,1.535985838779956,0.7703376375777111,1.404567901234568,0.6612585294049846,4.215454545454545,1.6118181818181818,4.119999999999999,1.718,4.6899999999999995,2.088,6.87,3.4,8.25,2.35,3.47,5.9,44,0.2895,0.1152,0.2895,0.1152,34.66274921047497,39.27235515016134
172,"La Madre Augusta, el Príncipe nacido,
felicidad fatal de que adolece;
toda la eternidad que en él se acrece,
ya pensó el hado que la había vivido.

Recobrose con gozo más crecido,
y en la Real vida el susto convalece,
desengañado de que no fenece
lo eterno, aunque en un punto conseguido.

O cuánto la Agustísima Mariana,
vivó de gloria en el instante sólo,
que dio una Majestad a España tierna.

Mas si armó contra sí la Parca vana,
viva, viva feliz la edad de Apolo
que no la ha de acabar, quien la hace eterna.

",1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.0,1.0,2.0,1.0,3.0,3.0,3.0,5.855156249999999,1.301953125,5.283437500000001,1.9064062499999996,2.7647727272727267,1.0465266992727031,1.4794444444444443,0.6950967642633507,1.6877525252525254,0.8292217611015434,1.6345202020202019,0.844460490828524,1.1534685598377283,0.35980127936132633,4.086333333333333,1.7049999999999998,3.5472222222222225,1.576111111111111,4.781666666666666,2.0000000000000004,7.54,3.0149999999999997,8.6,2.335,4.525,6.265,45,-0.1212,-0.0785,0.1212,0.0785,35.44237621461464,39.277582181648256
173,"DOCTO Monte de Musas, cuyo seno
In auras miro ausentes, Peregrino!
Verás, si, terminando su camino,
Ahora paras en su valle ameno;

No admires, no, si en tierra lo terreno
PÉREZ es, que, en su cumbre, lo divino
DE una bien , y de otra fama dino
Mas que de flor, está de glorias lleno.

O tú! feliz le admira, en monumento
Nunca oprimido, aunque de pesadumbre
Tanta; y sus coros luego, que cantando

Alegres, tejían siempre, en suave acento,
Las Musas, que, variando ya costumbre,
VAN al MONte, TAL vez (y VAN) llorando.

",1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.0,1.0,1.0,1.0,4.0,4.0,4.0,5.587439024390243,1.2562804878048779,4.859878048780488,1.6721341463414632,2.4159444444444444,1.0407237383960417,1.4985555555555556,0.6749916658170447,1.5994814814814817,0.7191020718772462,1.4615185185185184,0.6869403951228877,1.305438596491228,0.551716742444641,4.5525,1.5021428571428572,4.8536363636363635,1.5472727272727276,4.941363636363636,1.9613636363636366,6.48,3.335,8.425,1.9249999999999998,3.1450000000000005,6.500000000000001,52,0.3268,-0.2413,0.3268,0.2413,35.04507899475986,40.29159580193502
